iSI -;NLS_NOM_VOL_BLD_STROKE_INDEX_NONCTS=0x0002FB04;NOM_VOL_BLD_STROKE_INDEX_NONCTS=0xFB04;=;=
iSV -;NLS_NOM_VOL_BLD_STROKE_NONCTS=0x0002FB03;NOM_VOL_BLD_STROKE_NONCTS=0xFB03;=;=
DialC -;NLS_NOM_VOL_DIALYSIS_CUMULATED_DIALYSATE=0x0002FA86;NOM_VOL_DIALYSIS_CUMULATED_DIALYSATE=0xFA86;=;=
EfflC -;NLS_NOM_VOL_DIALYSIS_CUMULATED_EFFLUENT=0x0002FA88;NOM_VOL_DIALYSIS_CUMULATED_EFFLUENT=0xFA88;=;=
PreBC -;NLS_NOM_VOL_DIALYSIS_CUMULATED_PRE_BLD=0x0002FA87;NOM_VOL_DIALYSIS_CUMULATED_PRE_BLD=0xFA87;=;=
RpostC -;NLS_NOM_VOL_DIALYSIS_CUMULATED_REPLACEMENT_POST=0x0002FA85;NOM_VOL_DIALYSIS_CUMULATED_REPLACEMENT_POST=0xFA85;=;=
RpreC -;NLS_NOM_VOL_DIALYSIS_CUMULATED_REPLACEMENT_PRE=0x0002FA84;NOM_VOL_DIALYSIS_CUMULATED_REPLACEMENT_PRE=0xFA84;=;=
SyrC -;NLS_NOM_VOL_DIALYSIS_CUMULATED_SYRINGE=0x0002FA89;NOM_VOL_DIALYSIS_CUMULATED_SYRINGE=0xFA89;=;=
Wtcum -;NLS_NOM_VOL_DIFF_FLUID_BAL_PD_TOT=0x0002FA9A;NOM_VOL_DIFF_FLUID_BAL_PD_TOT=0xFA9A;=;=
iGEDVI -;NLS_NOM_VOL_GLOBAL_END_DIA_INDEX_NONCTS=0x0002FA08;NOM_VOL_GLOBAL_END_DIA_INDEX_NONCTS=0xFA08;=;=
iGEDV -;NLS_NOM_VOL_GLOBAL_END_DIA_NONCTS=0x0002FA07;NOM_VOL_GLOBAL_END_DIA_NONCTS=0xFB07;=;=
iEVLWI -;NLS_NOM_VOL_LUNG_WATER_EXTRA_VASC_INDEX_NONCTS=0x0002FB0C;NOM_VOL_LUNG_WATER_EXTRA_VASC_INDEX_NONCTS=0xFB0C;=;=
iEVLWI -;NLS_NOM_VOL_LUNG_WATER_EXTRA_VASC_NONCTS=0x0002FB0B;NOM_VOL_LUNG_WATER_EXTRA_VASC_NONCTS=0xFB0B;=;=
LI Light Intenisty. SvO2;NLS_NOM_INTENS_LIGHT=0x0002F072;NOM_INTENS_LIGHT=0xF072;=;=
DO2 Oxygen Availability DO2;NLS_NOM_SAT_O2_DELIVER=0x0002F06D;NOM_SAT_O2_DELIVER=0xF06D;=;=
DO2I Oxygen Availability Index;NLS_NOM_SAT_O2_DELIVER_INDEX=0x0002F06E;NOM_SAT_O2_DELIVER_INDEX=0xF06E;=;=
O2ER Oxygen Extraction Ratio;NLS_NOM_RATIO_SAT_O2_CONSUMP_DELIVER=0x0002F06F;NOM_RATIO_SAT_O2_CONSUMP_DELIVER=0xF06F;=;=
Qs/Qt Percent Alveolarvenous Shunt Qs/Qt;NLS_NOM_RATIO_ART_VEN_SHUNT=0x0002F070;NOM_RATIO_ART_VEN_SHUNT=0xF070;=;=
AaDO2 Alveolar- Arterial Oxygen Difference;NLS_NOM_SAT_DIFF_O2_ART_ALV=0x00024B40;NOM_SAT_DIFF_O2_ART_ALV=0x4B40;=;=
Sp-vO2 Difference between Spo2 and SvO2;NLS_NOM_SAT_DIFF_O2_ART_VEN=0x0002F06C;NOM_SAT_DIFF_O2_ART_VEN=0xF06C;=;=
tcGas Generic Term for the Transcutaneous Gases;NLS_NOM_GAS_TCUT=0x0002F051;NOM_GAS_TCUT=0xF051;=;=
tcpO2 Transcutaneous Oxygen Partial Pressure;NLS_NOM_O2_TCUT=0x000250D0;NOM_O2_TCUT=0x50D0;=;NOM_DIM_KILO_PASCAL=0x0F03
tcpCO2 Transcutaneous Carbon Dioxide Partial Pressure;NLS_NOM_CO2_TCUT=0x000250CC;NOM_CO2_TCUT=0x50CC;=;NOM_DIM_KILO_PASCAL=0x0F03
SitTim NOM_DIM_MIN;NLS_NOM_TIME_TCUT_SENSOR=0x0002F03E;NOM_TIME_TCUT_SENSOR=0xF03E;=;=
SensrT Sensor Temperature;NLS_NOM_TEMP_TCUT_SENSOR=0x0002F03F;NOM_TEMP_TCUT_SENSOR=0xF03F;=;NOM_DIM_FAHR=0x1140
HeatPw NOM_DIM_MILLI_WATT;NLS_NOM_HEATING_PWR_TCUT_SENSOR=0x0002F076;NOM_HEATING_PWR_TCUT_SENSOR=0xF076;=;=
CO2 CO2 concentration;NLS_NOM_AWAY_CO2=0x000250AC;NOM_AWAY_CO2=0x50AC;NOM_AWAY_CO2_INSP_MIN=0x50BA;NOM_DIM_KILO_PASCAL=0x0F03
RRspir Respiration Rate from Spirometry;NLS_NOM_AWAY_RESP_RATE_SPIRO=0x0002F0E2;NOM_AWAY_RESP_RATE_SPIRO=0xF0E2;=;NOM_DIM_RESP_PER_MIN=0x0AE0
awRR Airway Respiration Rate;NLS_NOM_AWAY_RESP_RATE=0x00025012;NOM_AWAY_RESP_RATE=0x5012;=;NOM_DIM_RESP_PER_MIN=0x0AE0
acResp Acoustic Respiration;NLS_NOM_ACOUSTIC_RESP=0x0002FB5E;NOM_ACOUSTIC_RESP=0xFB5E;=;=
O2 Generic oxigen measurement label;NLS_NOM_CONC_AWAY_O2=0x00025164;NOM_CONC_AWAY_O2=0x5164;NOM_CONC_AWAY_O2_INSP=0x5284;NOM_DIM_KILO_PASCAL=0x0F03
FIO2 Fractional Inspired Oxygen FIO2;NLS_NOM_VENT_CONC_AWAY_O2_INSP=0x00027498;NOM_VENT_CONC_AWAY_O2_INSP=0x7498;=;=
RR Respiration Rate;NLS_NOM_RESP_RATE=0x0002500A;NOM_RESP_RATE=0x500A;=;NOM_DIM_RESP_PER_MIN=0x0AE0
T.I. Transthoracic Impedance;NLS_NOM_IMPED_TTHOR=0x000250E4;NOM_IMPED_TTHOR=0x50E4;=;=
RRac Accoustic Respiration Rate;NLS_NOM_ACOUSTIC_RESP_RATE=0x0002FB5F;NOM_ACOUSTIC_RESP_RATE=0xFB5F;=;NOM_DIM_RESP_PER_MIN=0x0AE0
VCO2 CO2 Production;NLS_NOM_FLOW_CO2_PROD_RESP=0x000250E0;NOM_FLOW_CO2_PROD_RESP=0x50E0;=;=
VCO2ti CO2 Tidal Production;NLS_NOM_FLOW_CO2_PROD_RESP_TIDAL=0x0002F882;NOM_FLOW_CO2_PROD_RESP_TIDAL=0xF882;=;=
Pplat Plateau Pressure;NLS_NOM_PRESS_RESP_PLAT=0x000250E8;NOM_PRESS_RESP_PLAT=0x50E8;=;=
PplDyn Plateau Pressure;NLS_NOM_PRESS_RESP_PLAT_DYN=0x0002FBB6;NOM_PRESS_RESP_PLAT_DYN=0xFBB6;=;=
AWP Airway Pressure Wave;NLS_NOM_PRESS_AWAY=0x000250F0;NOM_PRESS_AWAY=0x50F0;=;=
AWPmin Airway Pressure Minimum;NLS_NOM_PRESS_AWAY_MIN=0x000250F2;NOM_PRESS_AWAY_MIN=0x50F2;=;=
CPAP Continuous Positive Airway Pressure;NLS_NOM_PRESS_AWAY_CTS_POS=0x000250F4;NOM_PRESS_AWAY_CTS_POS=0x50F4;=;=
iPEEP Intrinsic PEEP Breathing Pressure;NLS_NOM_PRESS_AWAY_END_EXP_POS_INTRINSIC=0x00025100;NOM_PRESS_AWAY_END_EXP_POS_INTRINSIC=0x5100;=;=
AWPin Airway Pressure Wave - measured in the inspiratory path;NLS_NOM_PRESS_AWAY_INSP=0x00025108;NOM_PRESS_AWAY_INSP=0x5108;=;=
PIP Positive Inspiratory ressure;NLS_NOM_PRESS_AWAY_INSP_MAX=0x00025109;NOM_PRESS_AWAY_INSP_MAX=0x5109;=;=
MnAwP Mean Airway Pressure. Printer Context;NLS_NOM_PRESS_AWAY_INSP_MEAN=0x0002510B;NOM_PRESS_AWAY_INSP_MEAN=0x510B;=;=
I:E 1: Inpired:Expired Ratio;NLS_NOM_RATIO_IE=0x00025118;=;NOM_RATIO_IE_E=0xFB7D;=
Vd/Vt Ratio of Deadspace to Tidal Volume Vd/Vt;NLS_NOM_RATIO_AWAY_DEADSP_TIDAL=0x0002511C;NOM_RATIO_AWAY_DEADSP_TIDAL=0x511C;=;=
Raw Static Lung Resistance;NLS_NOM_RES_AWAY=0x00025120;NOM_RES_AWAY=0x5120;=;=
TV Tidal Volume;NLS_NOM_VOL_AWAY_TIDAL=0x0002513C;NOM_VOL_AWAY_TIDAL=0x513C;=;=
TVexp expired Tidal Volume;NLS_NOM_VOL_AWAY_EXP_TIDAL=0x0002F0E1;NOM_VOL_AWAY_EXP_TIDAL=0xF0E1;=;=
TVin inspired Tidal Volume;NLS_NOM_VOL_AWAY_INSP_TIDAL=0x0002F0E0;NOM_VOL_AWAY_INSP_TIDAL=0xF0E0;=;=
MINVOL Airway Minute Volum Inspiratory;NLS_NOM_VOL_MINUTE_AWAY=0x00025148;NOM_VOL_MINUTE_AWAY=0x5148;NOM_VOL_MINUTE_AWAY_INSP=0x5150;NOM_DIM_X_L_PER_MIN=0x0C00
PlatTi Plateau Time;NLS_NOM_TIME_PD_RESP_PLAT=0x0002F0FF;NOM_TIME_PD_RESP_PLAT=0xF0FF;=;=
SpMV Spontaneous Minute Volume;NLS_NOM_VENT_VOL_MINUTE_AWAY_SPONT=0x0002F091;NOM_VENT_VOL_MINUTE_AWAY_SPONT=0xF091;=;=
SpMVe Spontaneous Minute Volume;NLS_NOM_VENT_VOL_MINUTE_AWAY_SPONT_EXP=0x0002FB1B;NOM_VENT_VOL_MINUTE_AWAY_SPONT_EXP=0xFB1B;=;=
DeltaO2 relative Dead Space;NLS_NOM_VENT_CONC_AWAY_O2_DELTA=0x00025168;NOM_VENT_CONC_AWAY_O2_DELTA=0x5168;=;=
PECO2 Partial O2 Venous;NLS_NOM_VENT_AWAY_CO2_EXP=0x0002517C;NOM_VENT_AWAY_CO2_EXP=0x517C;=;=
AWFin Airway Flow Wave - measured in the inspiratory path;NLS_NOM_VENT_FLOW_INSP=0x0002518C;NOM_VENT_FLOW_INSP=0x518C;=;=
VQI Ventilation Perfusion Index;NLS_NOM_VENT_FLOW_RATIO_PERF_ALV_INDEX=0x00025190;NOM_VENT_FLOW_RATIO_PERF_ALV_INDEX=0x5190;=;=
Poccl Occlusion Pressure;NLS_NOM_VENT_PRESS_OCCL=0x0002519C;NOM_VENT_PRESS_OCCL=0x519C;=;=
PEEP Positive End-Expiratory Pressure PEEP;NLS_NOM_VENT_PRESS_AWAY_END_EXP_POS=0x000251A8;NOM_VENT_PRESS_AWAY_END_EXP_POS=0x51A8;=;=
Vd Dead Space Volume Vd;NLS_NOM_VENT_VOL_AWAY_DEADSP=0x000251B0;NOM_VENT_VOL_AWAY_DEADSP=0x51B0;=;=
relVd relative Dead Space;NLS_NOM_VENT_VOL_AWAY_DEADSP_REL=0x000251B4;NOM_VENT_VOL_AWAY_DEADSP_REL=0x51B4;=;=
TrpVol Lung Volume Trapped;NLS_NOM_VENT_VOL_LUNG_TRAPD=0x000251B8;NOM_VENT_VOL_LUNG_TRAPD=0x51B8;=;=
Leak Leakage;NLS_NOM_VENT_VOL_LEAK=0x00025370;NOM_VENT_VOL_LEAK=0x5370;=;=
ALVENT Alveolar Ventilation ALVENT;NLS_NOM_VENT_VOL_LUNG_ALV=0x00025374;NOM_VENT_VOL_LUNG_ALV=0x5374;=;=
VC Vital Lung Capacity;NLS_NOM_CAPAC_VITAL=0x00025080;NOM_CAPAC_VITAL=0x5080;=;=
COMP generic label Lung Compliance;NLS_NOM_COMPL_LUNG=0x00025088;NOM_COMPL_LUNG=0x5088;=;=
Cdyn Dynamic Lung Compliance;NLS_NOM_COMPL_LUNG_DYN=0x0002508C;NOM_COMPL_LUNG_DYN=0x508C;=;=
Cstat Static Lung Compliance;NLS_NOM_COMPL_LUNG_STATIC=0x00025090;NOM_COMPL_LUNG_STATIC=0x5090;=;=
PIF Inspiratory Peak Flow;NLS_NOM_FLOW_AWAY_INSP_MAX=0x000250DD;NOM_FLOW_AWAY_INSP_MAX=0x50DD;=;=
PEF Expiratory Peak Flow;NLS_NOM_FLOW_AWAY_EXP_MAX=0x000250D9;NOM_FLOW_AWAY_EXP_MAX=0x50D9;=;=
bbVCO2 -;NLS_NOM_FLOW_CO2_PROD_RESP_BB=0x0002F1B4;NOM_FLOW_CO2_PROD_RESP_BB=0xF1B4;=;=
Valv -;NLS_NOM_VOL_LUNG_ALV=0x0002F1B0;NOM_VOL_LUNG_ALV=0xF1B0;=;=
awVd -;NLS_NOM_VOL_AWAY_DEADSP=0x00025140;NOM_VOL_AWAY_DEADSP=0x5140;=;=
appVd -;NLS_NOM_VENT_VOL_DEADSP_APP=0x0002F1B8;NOM_VENT_VOL_DEADSP_APP=0xF1B8;=;=
Vdalv -;NLS_NOM_VOL_DEADSP_ALV=0x0002FB84;NOM_VOL_DEADSP_ALV=0xFB84;=;=
TValv -;NLS_NOM_VOL_TIDAL_ALV=0x0002FB85;NOM_VOL_TIDAL_ALV=0xFB85;=;=
RQ -;NLS_NOM_QUO_RESP=0x00025114;NOM_QUO_RESP=0x5114;=;=
EE -;NLS_NOM_ENERGY_EXPEND=0x0002F1A4;NOM_ENERGY_EXPEND=0xF1A4;=;=
dE -;NLS_NOM_ENERGY_BAL=0x0002F1A5;NOM_ENERGY_BAL=0xF1A5;=;=
BIS Bispectral Index;NLS_NOM_EEG_BISPECTRAL_INDEX=0x0002F04E;NOM_EEG_BISPECTRAL_INDEX=0xF04E;=;NOM_DIM_DIMLESS=0x0200
BIS L Bispectral Index Left;NLS_NOM_EEG_BISPECTRAL_INDEX_LEFT=0x0002FABE;NOM_EEG_BISPECTRAL_INDEX_LEFT=0xFABE;=;=
BIS R Bispectral Index Right;NLS_NOM_EEG_BISPECTRAL_INDEX_RIGHT=0x0002FABF;NOM_EEG_BISPECTRAL_INDEX_RIGHT=0xFABF;=;=
SQI Signal Quality Index;NLS_NOM_EEG_BIS_SIG_QUAL_INDEX=0x0002F04D;NOM_EEG_BIS_SIG_QUAL_INDEX=0xF04D;=;NOM_DIM_PERCENT=0x0220
SQI L Signal Quality Index Left;NLS_NOM_EEG_BIS_SIG_QUAL_INDEX_LEFT=0x0002FAC2;NOM_EEG_BIS_SIG_QUAL_INDEX_LEFT=0xFAC2;=;=
SQI R Signal Quality Index Right;NLS_NOM_EEG_BIS_SIG_QUAL_INDEX_RIGHT=0x0002FAC3;NOM_EEG_BIS_SIG_QUAL_INDEX_RIGHT=0xFAC3;=;=
BISSQI -;NLS_BIS_NAMES_SQI_INDICATOR=0x80195401;=;=;=
EMG Electromyography;NLS_NOM_EMG_ELEC_POTL_MUSCL=0x0002593C;NOM_EMG_ELEC_POTL_MUSCL=0x593C;=;NOM_DIM_DECIBEL=0x1920
EMG L Electromyography Left;NLS_NOM_EMG_ELEC_POTL_MUSCL_LEFT=0x0002FAC0;NOM_EMG_ELEC_POTL_MUSCL_LEFT=0xFAC0;=;=
EMG R Electromyography Right;NLS_NOM_EMG_ELEC_POTL_MUSCL_RIGHT=0x0002FAC1;NOM_EMG_ELEC_POTL_MUSCL_RIGHT=0xFAC1;=;=
BISEMG -;NLS_BIS_NAMES_EMG_INDICATOR=0x80195402;=;=;=
TP Total Power;NLS_NOM_EEG_PWR_SPEC_TOT=0x000259B8;NOM_EEG_PWR_SPEC_TOT=0x59B8;=;NOM_DIM_DECIBEL=0x1920
TP1 Total Power channel 1;NLS_EEG_NAMES_CHAN_TP1=0x800F5403;NOM_EEG_PWR_SPEC_TOT=0x59B8;=;NOM_DIM_NANO_WATT=0x0FD4
TP2 Total Power channel 2;NLS_EEG_NAMES_CHAN_TP2=0x800F5404;NOM_EEG_PWR_SPEC_TOT=0x59B8;=;NOM_DIM_NANO_WATT=0x0FD4
TP3 Total Power channel 3;NLS_EEG_NAMES_CHAN_TP3=0x800F5436;NOM_EEG_PWR_SPEC_TOT=0x59B8;=;NOM_DIM_NANO_WATT=0x0FD4
TP4 Total Power channel 4;NLS_EEG_NAMES_CHAN_TP4=0x800F5438;NOM_EEG_PWR_SPEC_TOT=0x59B8;=;NOM_DIM_NANO_WATT=0x0FD4
TP L Total Power Left Side;NLS_NOM_EEG_PWR_SPEC_TOT_LEFT=0x0002F871;NOM_EEG_PWR_SPEC_TOT_LEFT=0xF871;=;=
TP R Total Power Right Side;NLS_NOM_EEG_PWR_SPEC_TOT_RIGHT=0x0002F872;NOM_EEG_PWR_SPEC_TOT_RIGHT=0xF872;=;=
TPrel Total Power Relative?;NLS_NOM_EEG_PWR_SPEC_REL=0x0002F050;NOM_EEG_PWR_SPEC_REL=0xF050;=;=
ASYM Asymmetry;NLS_NOM_EEG_BIS_ASYM=0x0002FAD0;NOM_EEG_BIS_ASYM=0xFAD0;=;=
ASYM L Asymmetry Left;NLS_NOM_EEG_BIS_ASYM_LEFT=0x0002FBCC;NOM_EEG_BIS_ASYM_LEFT=0xFBCC;=;=
ASYM R Asymmetry Right;NLS_NOM_EEG_BIS_ASYM_RIGHT=0x0002FBCD;NOM_EEG_BIS_ASYM_RIGHT=0xFBCD;=;=
SR Suppression Ratio;NLS_NOM_EEG_RATIO_SUPPRN=0x0002F04A;NOM_EEG_RATIO_SUPPRN=0xF04A;=;NOM_DIM_PERCENT=0x0220
SR L Suppression Ratio Left;NLS_NOM_EEG_RATIO_SUPPRN_LEFT=0x0002FAC4;NOM_EEG_RATIO_SUPPRN_LEFT=0xFAC4;=;=
SR R Suppression Ratio Right;NLS_NOM_EEG_RATIO_SUPPRN_RIGHT=0x0002FAC5;NOM_EEG_RATIO_SUPPRN_RIGHT=0xFAC5;=;=
BurstL -;NLS_NOM_EEG_NOM_SPK_LEFT=0x0002FAC6;NOM_EEG_NOM_SPK_LEFT=0xFAC6;=;=
BurstR -;NLS_NOM_EEG_NOM_SPK_RIGHT=0x0002FAC7;NOM_EEG_NOM_SPK_RIGHT=0xFAC7;=;=
SEF Spectral Edge Frequency;NLS_NOM_EEG_FREQ_PWR_SPEC_CRTX_SPECTRAL_EDGE=0x00025988;NOM_EEG_FREQ_PWR_SPEC_CRTX_SPECTRAL_EDGE=0x5988;=;NOM_DIM_HZ=0x09C0
SEF L Spectral Edge Frequency Left Side;NLS_NOM_EEG_FREQ_PWR_SPEC_CRTX_SPECTRAL_EDGE_LEFT=0x0002F853;NOM_EEG_FREQ_PWR_SPEC_CRTX_SPECTRAL_EDGE_LEFT=0xf853;=;=
SEF R Spectral Edge Frequency Right Side;NLS_NOM_EEG_FREQ_PWR_SPEC_CRTX_SPECTRAL_EDGE_RIGHT=0x0002F854;NOM_EEG_FREQ_PWR_SPEC_CRTX_SPECTRAL_EDGE_RIGHT=0xF854;=;=
MDF Mean Dominant Frequency;NLS_NOM_EEG_FREQ_PWR_SPEC_CRTX_DOM_MEAN=0x0002597C;NOM_EEG_FREQ_PWR_SPEC_CRTX_DOM_MEAN=0x597C;=;NOM_DIM_HZ=0x09C0
PPF Peak Power Frequency;NLS_NOM_EEG_FREQ_PWR_SPEC_CRTX_PEAK=0x00025984;NOM_EEG_FREQ_PWR_SPEC_CRTX_PEAK=0x5984;=;NOM_DIM_HZ=0x09C0
Frequ1 generic label for EEG channel 1;NLS_EEG_NAMES_CHAN_FREQ1=0x800F5413;=;NOM_EEG_FREQ_PWR_SPEC_CRTX_PEAK=0x5984;NOM_DIM_HZ=0x09C0
Frequ2 generic label for EEG channel 2;NLS_EEG_NAMES_CHAN_FREQ2=0x800F5414;=;NOM_EEG_FREQ_PWR_SPEC_CRTX_PEAK=0x5984;NOM_DIM_HZ=0x09C0
Frequ3 generic label for EEG channel 3;NLS_EEG_NAMES_CHAN_FREQ3=0x800F5456;=;=;=
SEF3 Spectral Edge Frequency;NLS_EEG_NAMES_CHAN_SEF3=0x800F543A;NOM_EEG_FREQ_PWR_SPEC_CRTX_SPECTRAL_EDGE=0x5988;=;NOM_DIM_HZ=0x09C0
MDF3 Mean Domain Frequency;NLS_EEG_NAMES_CHAN_MDF3=0x800F543E;NOM_EEG_FREQ_PWR_SPEC_CRTX_DOM_MEAN=0x597C;=;NOM_DIM_HZ=0x09C0
PPF3 Peak Power Frequency;NLS_EEG_NAMES_CHAN_PPF3=0x800F5442;NOM_EEG_FREQ_PWR_SPEC_CRTX_PEAK=0x5984;=;NOM_DIM_HZ=0x09C0
Frequ4 generic label for EEG channel 4;NLS_EEG_NAMES_CHAN_FREQ4=0x800F5458;=;=;=
SEF4 Spectral Edge Frequency;NLS_EEG_NAMES_CHAN_SEF4=0x800F543C;NOM_EEG_FREQ_PWR_SPEC_CRTX_SPECTRAL_EDGE=0x5988;=;NOM_DIM_HZ=0x09C0
MDF4 Mean Domain Frequency;NLS_EEG_NAMES_CHAN_MDF4=0x800F5440;NOM_EEG_FREQ_PWR_SPEC_CRTX_DOM_MEAN=0x597C;=;NOM_DIM_HZ=0x09C0
PPF4 Peak Power Frequency;NLS_EEG_NAMES_CHAN_PPF4=0x800F5444;NOM_EEG_FREQ_PWR_SPEC_CRTX_PEAK=0x5984;=;NOM_DIM_HZ=0x09C0
Prcnt1 generic label for EEG channel 1;NLS_EEG_NAMES_CHAN_PCNT1=0x800F5415;=;NOM_EEG_PWR_SPEC_THETA_REL=0x59E0;NOM_DIM_PERCENT=0x0220
Prcnt2 generic label for EEG channel 2;NLS_EEG_NAMES_CHAN_PCNT2=0x800F5416;=;NOM_EEG_PWR_SPEC_THETA_REL=0x59E0;NOM_DIM_PERCENT=0x0220
Prcnt3 generic label for EEG channel 3;NLS_EEG_NAMES_CHAN_PCNT3=0x800F545A;=;=;=
Alpha3 Alpha;NLS_EEG_NAMES_CHAN_ALPHA3=0x800F5446;NOM_EEG_PWR_SPEC_ALPHA_REL=0x59D4;=;NOM_DIM_PERCENT=0x0220
Beta3 Beta;NLS_EEG_NAMES_CHAN_BETA3=0x800F544A;NOM_EEG_PWR_SPEC_BETA_REL=0x59D8;=;NOM_DIM_PERCENT=0x0220
Delta3 Delta;NLS_EEG_NAMES_CHAN_DELTA3=0x800F5452;NOM_EEG_PWR_SPEC_DELTA_REL=0x59DC;=;NOM_DIM_PERCENT=0x0220
Theta3 Theta;NLS_EEG_NAMES_CHAN_THETA3=0x800F544E;NOM_EEG_PWR_SPEC_THETA_REL=0x59E0;=;NOM_DIM_PERCENT=0x0220
Prcnt4 generic label for EEG channel 4;NLS_EEG_NAMES_CHAN_PCNT4=0x800F545C;=;=;=
Alpha4 Alpha;NLS_EEG_NAMES_CHAN_ALPHA4=0x800F5448;NOM_EEG_PWR_SPEC_ALPHA_REL=0x59D4;=;NOM_DIM_PERCENT=0x0220
Beta4 Beta;NLS_EEG_NAMES_CHAN_BETA4=0x800F544C;NOM_EEG_PWR_SPEC_BETA_REL=0x59D8;=;NOM_DIM_PERCENT=0x0220
Delta4 Delta;NLS_EEG_NAMES_CHAN_DELTA4=0x800F5454;NOM_EEG_PWR_SPEC_DELTA_REL=0x59DC;=;NOM_DIM_PERCENT=0x0220
Theta4 Theta;NLS_EEG_NAMES_CHAN_THETA4=0x800F5450;NOM_EEG_PWR_SPEC_THETA_REL=0x59E0;=;NOM_DIM_PERCENT=0x0220
BSR1 BSR channel 1;NLS_EEG_NAMES_CHAN_BSR1=0x800F5462;NOM_EEG_RATIO_SUPPRN=0xF04A;=;NOM_DIM_PERCENT=0x0220
BSR2 BSR channel 2;NLS_EEG_NAMES_CHAN_BSR2=0x800F5464;NOM_EEG_RATIO_SUPPRN=0xF04A;=;NOM_DIM_PERCENT=0x0220
BSR3 BSR channel 3;NLS_EEG_NAMES_CHAN_BSR3=0x800F5466;NOM_EEG_RATIO_SUPPRN=0xF04A;=;NOM_DIM_PERCENT=0x0220
BSR4 BSR channel 4;NLS_EEG_NAMES_CHAN_BSR4=0x800F5468;NOM_EEG_RATIO_SUPPRN=0xF04A;=;NOM_DIM_PERCENT=0x0220
aEEG1 amplified EEG channel 1;NLS_EEG_NAMES_CHAN_AEEG1=0x800F546A;NOM_EEG_AMPL_INTEGR=0xF05A;=;NOM_DIM_MICRO_VOLT=0x10B3
aEEG2 amplified EEG channel 2;NLS_EEG_NAMES_CHAN_AEEG2=0x800F546C;NOM_EEG_AMPL_INTEGR=0xF05A;=;NOM_DIM_MICRO_VOLT=0x10B3
aEEG3 amplified EEG channel 3;NLS_EEG_NAMES_CHAN_AEEG3=0x800F546E;NOM_EEG_AMPL_INTEGR=0xF05A;=;NOM_DIM_MICRO_VOLT=0x10B3
+aEEG4 amplified EEG channel 4;NLS_EEG_NAMES_CHAN_AEEG4=0x800F5470;NOM_EEG_AMPL_INTEGR=0xF05A;=;NOM_DIM_MICRO_VOLT=0x10B3
AAI A-Line ARX Index;NLS_NOM_ELEC_EVOK_POTL_CRTX_ACOUSTIC_AAI=0x0002F873;NOM_ELEC_EVOK_POTL_CRTX_ACOUSTIC_AAI=0xF873;=;=
BSI Burst Suppression Indicator;NLS_NOM_EEG_BURST_SUPPRN_INDEX=0x0002F840;NOM_EEG_BURST_SUPPRN_INDEX=0xF840;=;=
Temp Unspecific Temperature;NLS_NOM_TEMP=0x00024B48;NOM_TEMP=0x4B48;=;NOM_DIM_FAHR=0x1140
Trect Rectal Temperature;NLS_NOM_TEMP_RECT=0x0002E004;NOM_TEMP_RECT=0xE004;=;NOM_DIM_FAHR=0x1140
Tblood Tblood;NLS_NOM_TEMP_BLD=0x0002E014;NOM_TEMP_BLD=0xE014;=;NOM_DIM_FAHR=0x1140
Tcore Core (Body) Temperature;NLS_NOM_TEMP_CORE=0x00024B60;NOM_TEMP_CORE=0x4B60;=;NOM_DIM_FAHR=0x1140
Tskin Skin Temperature;NLS_NOM_TEMP_SKIN=0x00024B74;NOM_TEMP_SKIN=0x4B74;=;NOM_DIM_FAHR=0x1140
Tesoph Esophagial Temperature;NLS_NOM_TEMP_ESOPH=0x00024B64;NOM_TEMP_ESOPH=0x4B64;=;NOM_DIM_FAHR=0x1140
Tnaso Naso pharyngial Temperature;NLS_NOM_TEMP_NASOPH=0x00024B6C;NOM_TEMP_NASOPH=0x4B6C;=;NOM_DIM_FAHR=0x1140
Tart Areterial Temperature;NLS_NOM_TEMP_ART=0x00024B50;NOM_TEMP_ART=0x4B50;=;NOM_DIM_FAHR=0x1140
Tven Venous Temperature;NLS_NOM_TEMP_VEN=0x00024B7C;NOM_TEMP_VEN=0x4B7C;=;NOM_DIM_FAHR=0x1140
Tvesic Temperature of the Urine fluid;NLS_NOM_TEMP_VESICAL=0x0002F0C4;NOM_TEMP_VESICAL=0xF0C4;=;=
Ttymp Tympanic Temperature;NLS_NOM_TEMP_TYMP=0x00024B78;NOM_TEMP_TYMP=0x4B78;=;NOM_DIM_FAHR=0x1140
Tcereb Cerebral Temperature;NLS_NOM_TEMP_CEREBRAL=0x0002F0C5;NOM_TEMP_CEREBRAL=0xF0C5;=;NOM_DIM_FAHR=0x1140
Tamb Ambient Temperature;NLS_NOM_TEMP_AMBIENT=0x0002F0C6;NOM_TEMP_AMBIENT=0xF0C6;=;NOM_DIM_FAHR=0x1140
Tairwy Airway Temperature;NLS_NOM_TEMP_AWAY=0x00024B54;NOM_TEMP_AWAY=0x4B54;=;NOM_DIM_FAHR=0x1140
Tinj Injectate Temperature;NLS_NOM_TEMP_INJ=0x00024B68;NOM_TEMP_INJ=0x4B68;=;=
T1Core Core Temperature 1 (generic);NLS_NOM_TEMP_CORE_GEN_1=0x0002F966;NOM_TEMP_CORE_GEN_1=0xF966;=;NOM_DIM_FAHR=0x1140
T2Core Core Temperature 2 (generic);NLS_NOM_TEMP_CORE_GEN_2=0x0002F967;NOM_TEMP_CORE_GEN_2=0xF967;=;NOM_DIM_FAHR=0x1140
